,statement,label,sent_transformer_label,spam_score,statistic_count,conservative_bigram_count,liberal_bigram_count,emotional_intensity
2567,One out of four corporations doesnt pay a nickel in (federal income) taxes.,half-true,true,2.5091206371867973,8.464065522812874,0.0,5.255156625616282,1.3844560310585337
2568,Were one of the only communities in the country that didnt lose population in the last census.,pants-fire,true,2.364897712540561,6.930939069215289,0.0,0.0,4.671751529335015
2569,I had five of my citizens that were killed last week because of border security problems.,half-true,mostly-true,0.4381261288834257,6.930939069215289,6.000057255900648,5.255156625616282,8.278380374640085
2570,There were more job losses per month in the last three months under President Bush than in the past three months under President Obama.,mostly-true,true,1.7760860799004223,0.0,0.0,5.255156625616282,6.228729067903521
2571,Says the U.S. election system is rigged.,pants-fire,false,0.5263977258943386,0.0,0.0,0.0,5.265310093205086
2572,Oregon and the federal government now have more than one million acres of burnt land and millions of trees are being left to rot.,half-true,mostly-true,2.495122515931294,8.464065522812874,6.000057255900648,5.255156625616282,0.0
2573,This (Independent Payment Advisory Board) board can ration care and deny certain Medicare treatments so Washington can fund more wasteful spending.,pants-fire,pants-fire,8.969875878637659,0.0,6.000057255900648,8.965678680906318,6.087301255113976
2574,The cheerleaders for the Dallas Cowboys have entertained more troops in the world than Bob Hope.,false,false,0.8388859532055473,0.0,0.0,0.0,8.818666450041713
2575,"Scary fact about our national debt. In 1791 it was $75 million. Today, it rises by that amount in about an hour.",half-true,true,1.3008027250416756,6.930939069215289,8.492357043142379,5.255156625616282,8.20940126166374
2576,Says he earned the highest possible credit ratings as state treasurer.,mostly-true,barely-true,1.6329549993111085,0.0,0.0,0.0,6.43647486742911
2577,"Fifteen years ago, you couldnt even get a pizza delivered in that neighborhood.",barely-true,half-true,0.215437381743961,0.0,0.0,0.0,0.0
2578,"Romneycare is a top-down, government-run health care system.",barely-true,half-true,1.8415142393577593,0.0,7.713218879282378,5.255156625616282,6.596386482811857
2579,The Capitol rotunda was actually made to invite the people in and to accommodate protests.,true,half-true,0.7685709442539097,0.0,0.0,0.0,1.4014071852498993
2580,I said two years ago that the Fannie and Freddie thing was a very serious problem and we had to work on it.,barely-true,false,0.19628950703061587,0.0,0.0,5.255156625616282,7.121455539999477
2581,Says he has yet to get a response from Barack Obama to his August 2010 letter making border security requests.,pants-fire,false,2.6936081670218166,0.0,0.0,5.255156625616282,5.029922680583233
2582,More preschoolers are shot dead each year than police officers are in the line of duty.,mostly-true,true,4.55131569516963,0.0,6.000057255900648,0.0,7.8940297869354055
2583,The health care reform law reduces the deficit by nearly $1.2 trillion over the next two decades.,half-true,true,4.594391615132411,6.930939069215289,7.713218879282378,6.99374527117651,2.225535226950045
2584,Says Hillary Clinton erased all of her emails even though they were subject to recall and review by Congress.,barely-true,mostly-true,1.632058372986375,0.0,6.000057255900648,0.0,0.0
2585,"Over 214,000 doctors opt out of Obamacare exchanges.",false,pants-fire,3.5769439697920755,6.930939069215289,0.0,5.255156625616282,0.0
2586,The 2011-13 state budget cuts overall funding for public schools by $1.6 billion,barely-true,true,9.996137526105565,6.930939069215289,7.713218879282378,0.0,4.518481321002727
2587,Americans havent had a raise in 15 years.,mostly-true,true,0.39246474199582737,0.0,0.0,0.0,0.0
2588,Says a $12.5 million incentive deal she approved for Abbott Laboratories contained strong protections for taxpayers if job creation goals were not met.,false,mostly-true,8.594517645608827,6.930939069215289,0.0,5.255156625616282,9.374414967642362
2589,"We had bipartisan legislation that got through the Senate that would have prevented bonuses like AIG's ""and then somehow mysteriously disappeared.""",mostly-true,true,0.5264793118114528,0.0,0.0,5.255156625616282,7.8940297869354055
2590,The United States has one of the highest corporate tax rates in the world.,true,true,2.538294193171627,6.930939069215289,0.0,6.99374527117651,5.898917263903206
2591,"Barack (Obama) has one of his biggest supporters in terms of funding, the Exelon Corporation, which has spent millions of dollars trying to make Yucca Mountain the waste depository.",mostly-true,true,6.320451605769497,8.464065522812874,7.713218879282378,5.255156625616282,0.4902421140477533
2592,Bill White is discriminating. Hes taking jobs from African Americans and giving them to his friends.,pants-fire,false,0.24715887845765216,0.0,6.000057255900648,0.0,8.059550808710148
2593,A legacy of taxing and borrowing crippled the economy we inherited two years ago.,false,half-true,0.5312885068734672,0.0,0.0,0.0,0.0
2594,The Arizona State Board of Educations failure to report teachers whose certifications have been revoked or suspended ... resulted in the death of a student.,mostly-true,true,5.1287412650304605,0.0,8.492357043142379,0.0,9.480367981365088
2595,Law enforcement in the state of Arizona supports the state's new immigration law.,half-true,half-true,2.6595229649633723,0.0,0.0,0.0,5.265310093205086
2596,"Charlie Crist ""bizarrely vetoed"" $9.7 million for a teaching hospital at the University of Florida ""despite having previously argued the budget request had merit.""",true,true,7.6522889085432215,6.930939069215289,6.000057255900648,0.0,7.517286450737502
2597,"Obama creates new tax on Christmas trees, fees get passed on to consumers.",barely-true,pants-fire,5.098510276816704,0.0,6.000057255900648,0.0,4.240501493404334
2598,That 59 divisions in Philly had no votes for Romney in 2012 is (a) mathematical and statistical impossibility.,pants-fire,pants-fire,6.098887254876843,6.930939069215289,0.0,0.0,4.518481321002727
2599,About 70 percentof Republicans nationwide ...dont think Donald Trump is the right guy to take on Hillary Clinton in November.,mostly-true,half-true,0.7881430659436548,6.930939069215289,7.713218879282378,5.255156625616282,0.0
2600,Says Barack Obama has gone from blaming George W. Bush to plagiarizing George W. Bush.,false,false,0.6982546275496317,0.0,0.0,0.0,6.596386482811857
2601,Women still earn about 77 cents for every dollar a man earns for working the same job.,barely-true,half-true,1.05906933437358,6.930939069215289,8.492357043142379,0.0,0.0
2602,Donald Trump says all Mexicans are rapists.,false,mostly-true,1.3558807392302472,0.0,6.000057255900648,5.255156625616282,7.8940297869354055
2603,House Speaker Nancy Pelosi said this week that the Democrats have to pass their terrible health care bill so that the American people can actually find out what's in it.,mostly-true,half-true,0.37624555048164465,0.0,7.713218879282378,7.859032826807713,0.4902421140477533
2604,2008: Unions Spent $400 Million to Elect Obama.,false,mostly-true,7.081310818223111,6.930939069215289,6.000057255900648,0.0,0.0
2605,Says Texas high school graduates must pass Algebra II to be eligible for automatic admission to states public universities.,barely-true,mostly-true,9.647618841037833,0.0,0.0,0.0,0.0
2606,"Israel in the last three weeks haskilled more Palestinian children, more than 200, than the total number of Israeli soldiers killed in military operations since 2006.",mostly-true,true,9.36181954218824,6.930939069215289,0.0,0.0,7.5140517859487606
2607,Our graduation rate is the highest it's ever been.,mostly-true,true,0.19929946187532321,0.0,0.0,0.0,0.0
2608,"Terrorist detainees were not covered by the Geneva Convention. They were unlawful combatants. And under those circumstances, they were not entitled to the normal kinds of courtesies and treatment.",barely-true,false,6.594045858045391,0.0,0.0,5.255156625616282,8.6884690949684
2609,"Says Patrick Murphy supports a gun ban on commonly owned semi-automatic firearms used for hunting, recreational shooting and self defense.",mostly-true,false,7.578081528117798,0.0,0.0,0.0,6.2663202264571805
2610,"There are many studies that indicate that the longer people get unemployment insurance, it provides some disincentive to work.",mostly-true,half-true,0.7306674004627949,0.0,8.492357043142379,0.0,6.087301255113976
2611,"Says Mary Burkes 2007-09 state budget had a tax hike of $1.8 billion -- costing every man, woman and child in the state an extra $310.",false,half-true,9.99493680080092,8.464065522812874,0.0,6.99374527117651,0.0
2612,"Under current law, if you go on a dating website and you say youre 32 and youre actually 42, youve committed a misdemeanor.",true,false,0.5677460758550676,0.0,7.713218879282378,5.255156625616282,4.240501493404334
2613,The proposed raises for the Norcross City Council would put it in line with other liked-sized communities.,true,barely-true,0.6191250474560079,0.0,6.000057255900648,5.255156625616282,0.0
2614,"There has never been a death caused by a [commercial nuclear] reactor in the United States, even when Three Mile Island failed in the 1970s.",true,barely-true,2.238393515398493,6.930939069215289,8.492357043142379,5.255156625616282,5.585896130551259
2615,"Obama spent ""40 percent of the PAC money, 43 percent to be exact, on Iowa, New Hampshire, Nevada and South Carolina politicians.""",true,mostly-true,4.194209411605046,8.464065522812874,0.0,0.0,0.0
2616,"For the first time in history, my administration posts our White House visitors online.",mostly-true,true,2.072889919667783,0.0,0.0,5.255156625616282,0.0
2617,Says Texas ranks last in the percentage of residents with high school diplomas.,true,true,4.698702526543902,0.0,0.0,0.0,0.0
2618,The climate hasnt warmed in quite a few years. That is proven scientifically.,false,half-true,0.551787843441931,0.0,6.000057255900648,5.255156625616282,3.3601609528341094
2619,Says Bruce Springsteen played in 1975 at Seton Hall University in South Orange at Walsh gym.,true,mostly-true,2.6477915745957517,0.0,0.0,5.255156625616282,5.029922680583233
2620,"In the fall of 2009, only 21 percent of Texas high school graduates enrolled in a four-year public university.",half-true,mostly-true,6.837984063557236,6.930939069215289,0.0,0.0,0.0
2621,A North Carolina study proves that probably over a million people voted twice in (the 2012) election.,false,false,5.747228731267583,6.930939069215289,7.713218879282378,0.0,0.0
2622,Tarpon Springs takes its homeless to St. Petersburg.,false,false,0.235449474896118,0.0,0.0,0.0,0.0
2623,The overall fact about illegal immigration is that its not actually getting worse.,true,half-true,0.549110301966524,0.0,0.0,5.255156625616282,4.084120016498045
2624,Says Hillary Clinton has been in office and in government longer than anybody else running here tonight.,barely-true,half-true,0.6216783233986338,0.0,6.000057255900648,7.859032826807713,0.0
2625,More people are apprehended after illegally crossing the U.S.-Mexico border a week than are born in Texas each week.,true,half-true,1.3856812762091355,0.0,0.0,0.0,0.0
2626,"For more than 30 years after World War II, there was a steady reduction in U.S. debt as a percentage of gross domestic product.",true,barely-true,3.798194894393678,0.0,6.000057255900648,0.0,9.333588609340715
2627,"While I was working on those streets watching those folks see their jobs shift overseas, you were a corporate lawyer sitting on the board at Wal-Mart.",true,mostly-true,0.47414667647764075,0.0,0.0,0.0,0.0
